,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,score,lastMove
178,256,64,4,4,2,2,16,4,0,0,8,0,0,0,0,0,2188,'w'
179,256,64,8,0,4,16,4,0,2,8,0,0,0,0,0,0,2200,'a'
180,256,64,8,0,4,16,4,0,4,8,0,0,0,0,0,0,2204,'w'
181,256,64,8,0,4,16,4,0,4,8,2,0,0,0,0,0,2204,'a'
182,256,64,8,0,8,16,4,0,0,8,4,0,0,0,0,0,2216,'w'
183,256,64,8,0,8,16,8,0,2,8,0,0,0,0,0,0,2224,'w'
184,256,64,16,0,8,16,0,0,4,8,0,0,0,0,0,0,2244,'w'
185,256,64,16,2,0,0,8,16,0,0,4,8,0,0,0,0,2244,'d'
186,256,64,16,2,2,0,8,16,0,0,4,8,0,0,0,0,2244,'w'
187,256,64,16,2,4,8,16,0,4,8,0,0,0,0,0,0,2248,'a'
188,256,64,32,4,8,16,0,0,0,0,0,0,0,0,0,0,2308,'w'
189,256,64,32,4,0,0,8,16,0,0,0,0,0,0,0,2,2308,'d'
190,256,64,32,4,2,0,8,16,0,0,0,2,0,0,0,0,2308,'w'
191,256,64,32,4,2,8,16,0,4,0,0,0,0,0,0,0,2312,'a'
192,256,64,32,4,0,2,8,16,0,0,4,2,0,0,0,0,2312,'d'
193,256,64,32,4,2,8,16,0,4,2,0,0,2,0,0,0,2312,'a'
194,256,64,32,4,0,2,8,16,0,0,4,2,0,0,0,4,2316,'d'
195,256,64,32,4,2,2,8,16,0,0,4,2,0,0,0,4,2316,'w'
196,256,64,32,4,0,4,8,16,0,0,4,2,0,0,2,4,2320,'d'
197,256,64,32,4,0,4,8,16,0,2,4,2,0,0,2,4,2320,'d'
198,256,64,32,4,2,4,8,16,2,4,2,0,2,4,0,0,2320,'a'
199,256,64,32,4,4,8,8,16,2,4,4,0,0,0,0,0,2336,'w'
200,256,64,32,4,0,4,16,16,0,2,8,2,0,0,0,0,2360,'d'
201,256,64,32,4,0,0,4,32,0,2,8,2,0,0,0,2,2392,'d'
202,256,64,32,4,2,4,32,0,2,8,2,0,2,0,0,0,2392,'a'
203,256,64,64,4,4,4,4,0,2,8,0,0,0,0,0,0,2464,'w'
204,256,128,4,0,8,4,0,0,2,8,2,0,0,0,0,0,2600,'a'
205,256,128,4,2,8,4,2,0,2,8,0,0,0,0,0,0,2600,'w'
206,256,128,4,4,8,4,2,0,2,8,0,0,0,0,0,0,2604,'w'
207,256,128,8,0,8,4,4,0,2,8,0,0,0,0,0,0,2616,'a'
208,256,128,8,2,8,4,4,0,2,8,0,0,0,0,0,0,2616,'w'
209,256,128,8,2,8,4,4,0,4,8,0,0,0,0,0,0,2620,'w'
210,256,128,8,4,8,4,4,0,4,8,0,0,0,0,0,0,2624,'w'
211,256,128,8,4,8,8,0,0,4,8,0,0,2,0,0,0,2632,'a'
212,256,128,8,4,8,16,2,0,4,0,0,0,2,0,0,0,2648,'w'
213,256,128,8,4,8,16,2,2,4,0,0,0,2,0,0,0,2648,'w'
214,256,128,8,4,8,16,4,0,4,2,0,0,2,0,0,0,2652,'a'
215,256,128,8,4,0,8,16,4,0,0,4,4,0,0,0,2,2656,'d'
216,256,128,8,8,0,8,16,4,0,0,4,2,0,0,2,0,2664,'w'
217,256,128,16,0,8,16,4,0,4,2,0,0,4,0,0,0,2684,'a'
218,256,128,16,0,8,16,4,0,8,4,0,0,0,0,0,0,2696,'w'
219,256,128,16,2,16,16,4,0,0,4,0,0,0,0,0,0,2712,'w'
220,256,128,16,2,0,0,32,4,0,0,4,2,0,0,0,0,2744,'d'
221,256,128,16,2,2,32,4,0,4,2,0,0,0,0,0,0,2744,'a'
222,256,128,16,4,2,32,4,0,4,2,0,0,0,0,0,0,2748,'w'
223,256,128,16,4,2,32,4,2,0,0,4,2,0,0,0,0,2748,'d'
224,256,128,16,4,4,32,8,4,0,0,0,0,0,0,0,0,2764,'w'
225,256,128,16,8,4,32,8,0,2,0,0,0,0,0,0,0,2772,'w'
226,256,128,16,8,0,4,32,8,0,0,0,2,0,0,0,2,2772,'d'
227,256,128,16,16,0,4,32,4,0,0,2,0,0,0,0,0,2792,'w'
228,256,128,32,0,4,32,4,0,2,0,0,0,2,0,0,0,2824,'a'
229,256,128,32,0,4,32,4,0,4,2,0,0,0,0,0,0,2828,'w'
230,256,128,32,2,8,32,4,0,0,2,0,0,0,0,0,0,2836,'w'
231,256,128,32,2,0,8,32,4,0,0,0,2,0,0,0,2,2836,'d'
232,256,128,64,2,0,8,0,4,0,2,0,4,0,0,0,0,2904,'w'
233,256,128,64,2,8,2,4,0,2,4,0,0,0,0,0,0,2904,'a'
234,256,128,64,2,0,8,2,4,0,0,2,4,0,0,0,2,2904,'d'
235,256,128,64,2,2,8,4,8,0,0,0,2,0,0,0,0,2916,'w'
236,256,128,64,2,2,8,4,8,2,0,0,0,2,0,0,0,2916,'a'
237,256,128,64,2,4,8,4,8,2,0,0,2,0,0,0,0,2920,'w'
238,256,128,64,2,4,8,4,8,4,0,0,0,2,0,0,0,2924,'a'
239,256,128,64,2,8,8,4,8,2,0,0,2,0,0,0,0,2932,'w'
240,256,128,64,2,8,8,4,8,2,0,0,4,0,0,0,0,2936,'w'
241,256,128,64,2,8,8,4,8,4,0,0,4,0,0,0,0,2940,'w'
242,256,128,64,2,0,16,4,8,0,0,0,8,0,0,0,2,2964,'d'
243,256,128,64,2,0,16,4,16,0,0,2,2,0,0,0,0,2980,'w'
244,256,128,64,2,0,16,4,16,0,0,4,2,0,0,0,0,2984,'w'
245,256,128,64,2,0,16,8,16,0,2,0,2,0,0,0,0,2992,'w'
246,256,128,64,2,0,16,8,16,0,2,0,4,0,0,0,0,2996,'w'
247,256,128,64,2,2,16,8,16,0,0,2,4,0,0,0,0,2996,'d'
248,256,128,64,2,2,16,8,16,0,2,2,4,0,0,0,0,2996,'w'
249,256,128,64,2,2,16,8,16,0,0,4,4,0,0,0,2,3000,'d'
250,256,128,64,2,2,16,8,16,0,0,2,8,0,0,0,2,3008,'d'
251,256,128,64,2,2,16,8,16,2,8,0,0,4,0,0,0,3012,'a'
252,256,128,64,2,4,16,8,16,4,8,2,0,0,0,0,0,3016,'w'
253,256,128,64,2,4,16,8,16,0,4,8,2,0,0,0,2,3016,'d'
254,256,128,64,2,4,16,16,16,0,4,2,4,0,0,0,0,3036,'w'
255,256,128,64,2,0,4,16,32,0,4,2,4,0,0,0,2,3068,'d'
256,256,128,64,2,2,4,16,32,4,2,4,0,2,0,0,0,3068,'a'
257,256,128,64,2,2,4,16,32,4,2,4,2,0,0,0,2,3068,'d'
258,256,128,64,2,2,4,16,32,4,2,4,2,4,0,0,0,3072,'a'
259,256,128,64,2,2,4,16,32,8,2,4,4,0,0,0,0,3084,'w'
260,256,128,64,2,2,4,16,32,8,2,8,0,2,0,0,0,3092,'a'
261,256,128,64,2,2,4,16,32,8,2,8,2,0,0,0,2,3092,'d'
262,256,128,64,2,2,4,16,32,8,2,8,4,2,0,0,0,3096,'w'
263,256,128,64,2,2,4,16,32,8,2,8,4,0,0,0,4,3100,'d'
264,256,128,64,2,2,4,16,32,8,2,8,8,0,0,2,0,3108,'w'
265,256,128,64,2,2,4,16,32,8,2,16,0,4,0,0,0,3128,'a'
266,256,128,64,2,2,4,32,32,8,4,0,0,4,0,0,0,3164,'w'
267,256,128,64,2,2,4,64,0,8,4,0,0,4,2,0,0,3228,'a'
268,256,128,128,2,2,8,2,0,8,2,0,0,4,0,0,0,3364,'w'
269,256,256,2,0,2,8,2,0,8,4,0,0,4,0,0,0,3624,'a'
270,512,2,0,0,2,8,4,0,8,4,0,0,4,0,0,0,4140,'a'
271,512,2,4,0,2,8,2,0,8,4,0,0,4,0,0,0,4140,'w'
272,512,2,4,2,2,8,2,0,8,4,0,0,4,0,0,0,4140,'w'
273,512,2,4,2,2,8,4,0,8,4,0,0,4,0,0,0,4144,'w'
274,512,2,8,2,2,8,0,0,8,4,0,0,4,2,0,0,4152,'w'
275,512,2,8,4,2,8,0,0,8,4,0,0,4,2,0,0,4156,'w'
276,512,2,8,4,2,8,2,0,8,4,0,0,4,2,0,0,4156,'w'
277,512,2,8,4,2,8,4,0,8,4,0,0,4,2,0,0,4160,'w'
278,512,2,8,4,2,8,4,2,8,4,0,0,4,2,0,0,4160,'w'
279,512,2,8,4,2,8,4,2,8,4,2,0,4,2,0,0,4160,'w'
280,512,2,8,4,2,8,4,2,0,8,4,2,0,0,4,4,4164,'d'
281,512,2,8,4,4,16,8,4,0,0,4,4,0,0,0,0,4196,'w'
282,512,2,16,8,4,16,4,4,2,0,0,0,0,0,0,0,4220,'w'
283,512,2,16,8,0,4,16,8,0,0,0,4,0,0,0,0,4232,'d'
284,512,2,32,16,0,4,0,4,0,2,0,0,0,0,0,0,4280,'w'
285,512,2,32,16,8,0,0,0,4,0,0,0,0,0,0,0,4292,'a'
286,512,4,32,16,8,0,0,0,4,0,0,0,0,0,0,0,4296,'w'
287,512,4,32,16,0,0,8,2,0,0,0,4,0,0,0,0,4296,'d'
288,512,4,32,16,8,2,0,0,4,0,0,0,2,0,0,0,4296,'a'
289,512,4,32,16,8,2,2,0,4,0,0,0,2,0,0,0,4296,'w'
290,512,4,32,16,8,2,2,2,4,0,0,0,2,0,0,0,4296,'w'
291,512,4,32,16,8,4,2,0,4,0,0,0,4,0,0,0,4304,'a'
292,512,8,32,16,8,2,2,0,8,0,0,0,0,0,0,0,4320,'w'
293,512,8,32,16,8,4,0,0,8,2,0,0,0,0,0,0,4324,'a'
294,512,8,32,16,16,4,2,0,0,2,0,0,0,0,0,0,4340,'w'
295,512,8,32,16,16,4,2,2,0,2,0,0,0,0,0,0,4340,'w'
296,512,8,32,16,16,4,4,0,4,0,0,0,0,0,0,0,4348,'a'
297,512,8,32,16,16,8,0,0,4,2,0,0,0,0,0,0,4356,'a'
298,512,16,32,16,16,2,2,0,4,0,0,0,0,0,0,0,4372,'w'
299,512,16,32,16,16,4,0,0,4,2,0,0,0,0,0,0,4376,'a'
300,512,16,32,16,0,0,16,4,0,0,4,2,0,0,0,2,4376,'d'
301,512,16,32,16,16,4,0,0,2,4,2,0,2,0,0,0,4376,'a'
302,512,16,32,16,16,8,4,0,4,0,0,0,0,0,0,0,4392,'w'
303,512,16,32,16,16,8,4,0,4,0,2,0,0,0,0,0,4392,'w'
304,512,16,32,16,16,8,4,2,4,0,2,0,0,0,0,0,4392,'w'
305,512,16,32,16,16,8,4,2,4,0,4,0,0,0,0,0,4396,'w'
306,512,16,32,16,16,8,4,2,8,0,0,0,2,0,0,0,4404,'a'
307,512,16,32,16,16,8,4,2,8,0,2,0,2,0,0,0,4404,'w'
308,512,16,32,16,16,8,4,4,8,0,2,0,2,0,0,0,4408,'w'
309,512,16,32,16,16,8,8,0,8,4,0,0,2,0,0,0,4420,'a'
310,512,16,32,16,16,16,0,0,8,4,0,0,4,0,0,0,4440,'a'
311,512,32,32,16,16,4,0,2,8,0,0,0,4,0,0,0,4472,'w'
312,512,64,16,0,16,4,2,0,8,0,0,0,4,2,0,0,4536,'a'
313,512,64,16,2,16,4,2,0,8,2,0,0,4,0,0,0,4536,'w'
314,512,64,16,4,16,4,2,0,8,2,0,0,4,0,0,0,4540,'w'
315,512,64,16,4,16,4,2,2,8,2,0,0,4,0,0,0,4540,'w'
316,512,64,16,4,0,16,4,4,0,0,8,4,0,0,0,4,4548,'d'
317,512,64,16,8,0,16,4,8,0,2,8,0,0,0,0,0,4564,'w'
318,512,64,16,16,2,16,4,0,0,2,8,0,0,0,0,0,4580,'w'
319,512,64,32,0,2,16,4,2,2,8,0,0,0,0,0,0,4612,'a'
320,512,64,32,2,4,16,4,0,2,8,0,0,0,0,0,0,4616,'w'
321,512,64,32,2,0,4,16,4,0,2,8,2,0,0,0,0,4616,'d'
322,512,64,32,2,2,4,16,4,0,2,8,2,0,0,0,0,4616,'w'
323,512,64,32,2,2,4,16,4,0,2,8,2,0,0,0,2,4616,'d'
324,512,64,32,2,2,4,16,4,2,8,2,0,4,0,0,0,4620,'a'
325,512,64,32,2,2,4,16,4,0,2,8,2,0,0,4,2,4620,'d'
326,512,64,32,2,4,4,16,4,0,2,8,4,0,0,4,0,4628,'w'
327,512,64,32,2,4,4,16,8,2,2,8,0,0,0,4,0,4636,'w'
328,512,64,32,2,4,4,16,8,4,2,8,0,0,0,4,0,4640,'w'
329,512,64,32,2,0,8,16,8,4,2,8,2,0,0,0,4,4648,'d'
330,512,64,32,2,2,8,16,8,4,2,8,2,4,0,0,0,4648,'a'
331,512,64,32,2,2,8,16,8,8,2,8,2,0,0,2,0,4656,'w'
332,512,64,32,2,2,8,16,8,8,2,8,2,0,0,0,4,4660,'d'
333,512,64,32,2,2,8,16,8,8,4,8,2,0,0,0,4,4664,'w'
334,512,64,32,2,2,8,16,8,8,4,8,2,2,4,0,0,4664,'a'
335,512,64,32,2,2,8,16,8,8,8,8,2,2,0,2,0,4672,'w'
336,512,64,32,2,2,16,16,8,8,0,8,4,2,0,2,0,4692,'w'
337,512,64,32,2,0,2,32,8,8,2,8,4,0,0,0,4,4728,'d'
338,512,64,64,2,8,4,8,8,0,0,2,8,0,0,0,0,4804,'w'
339,512,128,2,0,8,4,16,0,4,8,0,0,0,0,0,0,4952,'a'
340,0,512,128,2,0,8,4,16,0,4,8,2,0,0,0,0,4952,'d'
341,512,128,2,0,8,4,16,0,4,8,2,0,2,0,0,0,4952,'a'
