,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,score,lastMove
179,256,4,32,8,8,32,8,2,0,2,0,8,0,0,0,2,2116,'w'
180,256,4,32,8,8,32,8,2,4,8,0,0,2,0,0,0,2120,'a'
181,256,4,32,8,8,32,8,4,4,8,0,0,2,0,0,0,2124,'w'
182,256,4,32,8,8,32,8,4,4,8,2,0,2,0,0,0,2124,'a'
183,256,4,32,8,8,32,8,4,0,4,8,2,0,0,0,4,2128,'d'
184,256,4,32,8,8,32,16,4,2,4,0,2,0,0,0,4,2144,'w'
185,256,4,32,8,8,32,16,4,4,4,0,2,0,0,0,4,2148,'w'
186,256,4,32,8,8,32,16,4,8,2,0,0,2,4,0,0,2156,'a'
187,256,4,32,8,16,32,16,4,2,2,2,0,0,4,0,0,2172,'w'
188,256,4,32,8,16,32,16,4,0,0,2,4,0,0,4,2,2176,'d'
189,256,4,32,8,16,32,16,8,2,0,2,2,0,0,4,0,2184,'w'
190,256,4,32,16,16,32,16,2,4,0,2,0,0,0,4,0,2204,'w'
191,256,4,32,16,16,32,16,2,0,0,4,4,0,0,0,4,2208,'d'
192,256,4,32,16,16,32,16,2,0,2,4,8,0,0,0,0,2216,'w'
193,256,4,32,16,16,32,16,2,2,4,8,0,2,0,0,0,2216,'a'
194,256,4,32,16,16,32,16,4,4,4,8,0,0,0,0,0,2224,'w'
195,256,4,32,16,16,32,16,4,0,0,8,8,0,0,0,2,2232,'d'
196,256,4,32,16,16,32,16,4,0,0,0,16,0,0,0,4,2252,'d'
197,256,4,32,16,16,32,16,4,2,16,0,0,4,0,0,0,2252,'a'
198,256,4,32,16,16,32,16,4,0,0,2,16,0,0,4,2,2252,'d'
199,256,4,32,16,16,32,16,4,4,16,0,0,4,2,0,0,2256,'a'
200,256,4,32,16,16,32,16,4,0,4,16,2,0,0,4,2,2256,'d'
201,256,4,32,16,16,32,32,4,0,4,4,4,0,2,0,0,2292,'w'
202,256,4,64,16,16,32,4,8,0,4,0,2,0,2,0,0,2364,'w'
203,256,4,64,16,16,32,4,8,0,0,4,2,0,0,0,4,2368,'d'
204,256,4,64,16,16,32,8,8,0,2,0,2,0,0,0,4,2376,'w'
205,256,4,64,16,0,16,32,16,0,0,0,4,0,0,2,4,2396,'d'
206,256,4,64,32,2,16,32,8,0,0,2,0,0,0,0,0,2436,'w'
207,256,4,64,32,2,16,32,8,0,0,0,4,0,0,0,0,2440,'d'
208,256,4,64,32,2,16,32,8,0,2,0,4,0,0,0,0,2440,'w'
209,256,4,64,32,4,16,32,8,0,2,0,4,0,0,0,0,2444,'w'
210,256,4,64,32,4,16,32,8,0,0,4,4,0,0,0,0,2448,'d'
211,256,4,64,32,4,16,32,8,0,0,0,8,0,0,0,2,2456,'d'
212,256,4,64,32,4,16,32,16,0,2,0,2,0,0,0,0,2472,'w'
213,256,4,64,32,4,16,32,16,0,0,0,4,0,0,0,2,2476,'d'
214,256,4,64,32,4,16,32,16,0,0,2,4,0,0,0,2,2476,'d'
215,256,4,64,32,4,16,32,16,0,2,2,4,0,0,0,2,2476,'w'
216,256,4,64,32,4,16,32,16,0,2,4,4,0,0,0,2,2480,'d'
217,256,4,64,32,4,16,32,16,0,0,2,8,0,0,0,4,2492,'d'
218,256,4,64,32,4,16,32,16,0,2,2,8,0,0,0,4,2492,'w'
219,256,4,64,32,4,16,32,16,0,2,4,8,0,0,0,4,2496,'d'
220,256,4,64,32,4,16,32,16,2,4,8,0,2,4,0,0,2496,'a'
221,256,4,64,32,4,16,32,16,0,2,4,8,0,2,4,2,2496,'d'
222,256,4,64,32,4,16,32,16,2,4,8,8,0,0,0,2,2508,'w'
223,256,4,64,32,4,16,32,16,0,2,4,16,0,0,0,4,2528,'d'
224,256,4,64,32,4,16,32,32,0,4,4,4,0,0,0,0,2564,'w'
225,256,4,64,32,4,16,64,0,2,8,4,0,0,0,0,0,2636,'a'
226,256,4,128,32,4,16,4,2,2,8,0,0,0,0,0,0,2764,'w'
227,256,4,128,32,4,16,4,2,0,0,2,8,0,0,0,2,2764,'d'
228,256,4,128,32,4,16,4,2,4,8,0,0,2,0,0,0,2768,'a'
229,256,4,128,32,4,16,4,2,0,0,4,8,0,0,0,4,2772,'d'
230,256,4,128,32,4,16,4,2,0,0,4,8,0,0,2,4,2772,'d'
231,256,4,128,32,4,16,8,2,0,2,2,8,0,0,0,4,2780,'w'
232,256,4,128,32,4,16,8,2,4,8,0,0,2,4,0,0,2784,'a'
233,256,4,128,32,4,16,8,2,0,0,4,8,0,2,4,2,2784,'d'
234,256,4,128,32,4,16,8,2,0,4,8,8,0,0,0,2,2796,'w'
235,256,4,128,32,4,16,8,2,4,16,0,0,4,0,0,0,2816,'a'
236,256,4,128,32,8,32,8,2,4,0,2,0,0,0,0,0,2856,'w'
237,256,4,128,32,8,32,8,2,0,0,4,4,0,0,0,0,2860,'d'
238,256,4,128,32,8,32,8,2,8,0,0,0,2,0,0,0,2868,'a'
239,256,4,128,32,8,32,8,2,0,0,8,2,0,0,0,2,2868,'d'
240,256,4,128,32,8,32,16,4,2,0,0,2,0,0,0,0,2888,'w'
241,256,4,128,32,8,32,16,4,4,0,0,0,2,0,0,0,2892,'a'
242,256,4,128,32,8,32,16,4,4,0,0,2,2,0,0,0,2892,'w'
243,256,4,128,32,8,32,16,4,4,2,0,2,2,0,0,0,2892,'w'
244,256,4,128,32,8,32,16,4,4,2,2,2,2,0,0,0,2892,'w'
245,256,4,128,32,8,32,16,4,0,4,2,4,0,0,0,4,2900,'d'
246,256,4,128,32,8,32,16,8,0,4,2,4,0,2,0,0,2908,'w'
247,256,4,128,32,8,32,16,8,0,4,2,4,0,0,0,4,2912,'d'
248,256,4,128,32,8,32,16,8,2,4,2,8,0,0,0,0,2920,'w'
249,256,4,128,32,8,32,16,16,2,4,2,0,0,2,0,0,2936,'w'
250,256,4,128,32,0,8,32,32,0,2,4,2,0,0,0,4,2972,'d'
251,256,4,128,64,0,8,32,2,0,4,4,4,0,0,0,0,3040,'w'
252,256,4,128,64,2,8,32,2,8,4,0,0,0,0,0,0,3048,'a'
253,256,4,128,64,2,8,32,2,0,0,8,4,0,0,0,2,3048,'d'
254,256,4,128,64,4,8,32,2,0,0,8,4,0,0,0,2,3052,'w'
255,256,4,128,64,4,8,32,2,8,4,0,0,4,0,0,0,3056,'a'
256,256,4,128,64,4,8,32,4,8,4,0,0,4,0,0,0,3060,'w'
257,256,4,128,64,4,8,32,4,0,8,4,2,0,0,0,4,3060,'d'
258,256,4,128,64,4,16,32,4,2,0,4,2,0,0,0,4,3076,'w'
259,256,4,128,64,4,16,32,4,4,4,2,0,4,0,0,0,3080,'a'
260,256,4,128,64,8,16,32,4,4,4,2,2,0,0,0,0,3088,'w'
261,256,4,128,64,8,16,32,4,8,4,0,0,2,0,0,0,3100,'a'
262,256,4,128,64,16,16,32,4,2,4,2,0,0,0,0,0,3116,'w'
263,256,4,128,64,0,32,32,4,0,2,4,4,0,0,0,0,3152,'d'
264,256,4,128,64,0,0,64,4,0,0,4,8,0,0,0,0,3228,'d'
265,256,4,128,64,2,64,4,0,4,8,0,0,0,0,0,0,3228,'a'
266,256,4,128,64,0,2,64,4,0,4,8,2,0,0,0,0,3228,'d'
267,256,4,128,64,2,2,64,4,0,4,8,2,0,0,0,0,3228,'w'
268,256,4,128,64,0,4,64,4,0,4,8,2,0,0,0,2,3232,'d'
269,256,8,128,64,2,4,64,4,0,0,8,4,0,0,0,0,3244,'w'
270,256,8,128,64,2,4,64,8,0,0,8,0,0,0,2,0,3252,'w'
271,256,8,128,64,2,4,64,8,8,0,0,0,4,0,0,0,3256,'a'
272,256,8,128,64,2,4,64,8,0,0,8,2,0,0,0,4,3256,'d'
273,256,8,128,64,2,4,64,8,2,8,2,0,4,0,0,0,3256,'a'
274,256,8,128,64,4,4,64,8,4,8,4,0,0,0,0,0,3264,'w'
275,256,8,128,64,0,8,64,8,0,4,8,4,0,0,0,2,3272,'d'
276,256,16,128,64,2,4,64,8,0,0,8,4,0,0,0,2,3288,'w'
277,256,16,128,64,2,4,64,8,2,8,4,0,2,0,0,0,3288,'a'
278,256,16,128,64,4,4,64,8,2,8,4,0,0,2,0,0,3292,'w'
279,256,16,128,64,0,8,64,8,2,8,4,2,0,0,0,2,3300,'d'
280,256,16,128,64,4,16,64,8,0,0,4,4,0,0,0,0,3324,'w'
281,256,32,128,64,4,0,64,8,0,0,4,4,0,0,2,0,3356,'w'
282,256,32,128,64,4,64,8,0,8,0,0,0,4,0,0,0,3368,'a'
283,256,32,128,64,4,64,8,0,8,2,0,0,4,0,0,0,3368,'w'
284,256,32,128,64,4,64,8,2,8,2,0,0,4,0,0,0,3368,'w'
285,256,32,128,64,4,64,8,2,8,4,0,0,4,0,0,0,3372,'a'
286,256,32,128,64,4,64,8,4,8,4,0,0,4,0,0,0,3376,'w'
287,256,32,128,64,4,64,8,4,0,0,8,4,0,0,4,2,3376,'d'
288,256,32,128,64,4,64,16,8,2,0,4,2,0,0,0,0,3400,'w'
289,256,32,128,64,4,64,16,8,2,0,4,4,0,0,0,0,3404,'w'
290,256,32,128,64,4,64,16,8,0,0,4,8,0,0,0,0,3416,'d'
291,256,32,128,64,4,64,16,16,0,0,4,0,0,0,2,0,3432,'w'
292,256,32,128,64,0,4,64,32,0,0,0,4,0,0,0,4,3468,'d'
293,256,32,128,64,0,4,64,32,0,0,2,8,0,0,0,0,3476,'w'
294,256,32,128,64,0,4,64,32,0,0,4,8,0,0,0,0,3480,'w'
295,256,32,128,64,2,4,64,32,4,8,0,0,0,0,0,0,3480,'a'
296,256,32,128,64,2,4,64,32,4,8,2,0,0,0,0,0,3480,'w'
297,256,32,128,64,2,4,64,32,0,4,8,2,0,0,0,2,3480,'d'
298,256,32,128,64,2,8,64,32,0,0,8,4,0,0,2,0,3492,'w'
299,256,32,128,64,4,8,64,32,0,0,8,4,0,0,2,0,3496,'w'
300,256,32,128,64,4,8,64,32,2,0,8,4,0,0,2,0,3496,'w'
301,256,32,128,64,4,8,64,32,2,2,8,4,0,0,2,0,3496,'w'
302,256,32,128,64,4,8,64,32,4,2,8,4,0,0,2,0,3500,'w'
303,256,32,128,64,8,8,64,32,2,2,8,4,0,0,2,0,3508,'w'
304,256,32,128,64,8,8,64,32,2,4,8,4,0,0,2,0,3512,'w'
305,256,32,128,64,8,8,64,32,4,4,8,4,0,0,2,0,3516,'w'
306,256,32,128,64,0,16,64,32,0,8,8,4,0,0,0,4,3544,'d'
307,256,32,128,64,2,16,64,32,0,8,8,8,0,0,0,0,3552,'w'
308,256,32,128,64,2,16,64,32,16,8,0,0,2,0,0,0,3568,'a'
309,256,32,128,64,2,16,64,32,16,8,0,2,2,0,0,0,3568,'w'
310,256,32,128,64,2,16,64,32,0,16,8,2,0,0,0,4,3572,'d'
311,256,32,128,64,4,32,64,32,0,0,8,2,0,0,0,4,3608,'w'
312,256,64,128,64,4,2,64,32,0,0,8,2,0,0,0,4,3672,'w'
313,256,64,128,64,4,2,64,32,8,2,0,0,2,4,0,0,3672,'a'
314,256,64,128,64,4,4,64,32,8,4,2,0,2,0,0,0,3676,'w'
315,256,64,128,64,8,64,32,0,8,4,2,0,4,0,0,0,3688,'a'
316,256,128,128,64,16,4,32,2,4,0,2,0,0,0,0,0,3832,'w'
317,256,256,64,0,16,4,32,2,4,2,0,0,2,0,0,0,4088,'a'
318,512,64,0,0,16,4,32,2,4,4,0,0,2,0,0,0,4604,'a'
319,512,64,32,2,16,8,2,0,4,0,0,0,2,0,0,0,4612,'w'
320,512,64,32,4,16,8,2,0,4,0,0,0,2,0,0,0,4616,'w'
321,512,64,32,4,16,8,2,0,4,2,0,0,2,0,0,0,4616,'w'
322,512,64,32,4,16,8,4,0,4,2,0,0,2,0,0,0,4620,'w'
323,512,64,32,4,0,16,8,4,0,0,4,4,0,0,0,2,4624,'d'
324,512,64,32,8,2,16,8,4,0,0,4,2,0,0,0,0,4632,'w'
325,512,64,32,8,2,16,8,4,0,2,4,2,0,0,0,0,4632,'w'
326,512,64,32,8,2,16,8,4,0,2,4,4,0,0,0,0,4636,'w'
327,512,64,32,8,2,16,8,4,2,8,0,0,2,0,0,0,4644,'a'
328,512,64,32,8,4,16,8,4,2,8,2,0,0,0,0,0,4648,'w'
329,512,64,32,8,4,16,8,4,2,8,4,0,0,0,0,0,4652,'w'
330,0,0,0,0,512,64,32,8,4,16,8,4,2,8,4,2,4652,'s'
331,512,2,32,8,4,64,8,4,2,16,4,2,0,8,0,0,4652,'w'
332,512,2,32,8,4,64,8,4,2,16,4,2,0,0,8,2,4652,'d'
333,512,2,32,8,4,64,8,4,2,16,4,4,0,2,8,0,4656,'w'
334,512,2,32,8,4,64,8,8,2,16,4,2,0,2,8,0,4664,'w'
335,512,2,32,8,4,64,16,0,2,16,4,2,2,8,2,0,4680,'a'
336,512,2,32,8,4,64,16,4,4,16,4,0,0,8,2,0,4688,'w'
337,512,2,32,8,8,64,16,4,0,16,4,2,0,8,2,0,4696,'w'
338,512,2,32,8,8,64,16,4,2,16,4,2,0,8,2,0,4696,'w'
339,512,2,32,8,8,64,16,4,2,16,4,4,0,8,2,0,4700,'w'
340,512,2,32,8,8,64,16,8,2,16,4,2,0,8,2,0,4708,'w'
